list_name,name,label,region
choices_name_primary_cooperative,Homisha Dama,Homisha Dama,4
choices_name_primary_cooperative,Moti Kansa,Moti Kansa,4
choices_name_primary_cooperative,Abid Bira,Abid Bira,4
choices_name_primary_cooperative,Jiregna,Jiregna,4
choices_name_primary_cooperative,Abid Bor,Abid Bor,4
choices_name_primary_cooperative,Gurmu,Gurmu,4
choices_name_primary_cooperative,Ho/Canisa Wate Borate,Ho/Canisa Wate Borate,4
choices_name_primary_cooperative,Kanisa Layo Gouda,Kanisa Layo Gouda,4
choices_name_primary_cooperative,Dr. Gobu,Dr. Gobu,4
choices_name_primary_cooperative,Danbal,Danbal,4
choices_name_primary_cooperative,W/ Gudana,W/ Gudana,4
choices_name_primary_cooperative,Mu/Abono,Mu/Abono,4
choices_name_primary_cooperative,Gu/Kansa,Gu/Kansa,4
choices_name_primary_cooperative,To/Laku,To/Laku,4
choices_name_primary_cooperative,Nadi Dama,Nadi Dama,4
choices_name_primary_cooperative,Hambacho,Hambacho,4
choices_name_primary_cooperative,Hori Furidisu/Cabao,Hori Furidisu/Cabao,4
choices_name_primary_cooperative,Dini Bikile,Dini Bikile,4
choices_name_primary_cooperative,Hahorsis Kanisa,Hahorsis Kanisa,4
choices_name_primary_cooperative,Dawe Gibe,Dawe Gibe,4
choices_name_primary_cooperative,Hortu Gibe,Hortu Gibe,4
choices_name_primary_cooperative,Dogehan,Dogehan,4
choices_name_primary_cooperative,E. Gudina,E. Gudina,4
choices_name_primary_cooperative,Tola Bule,Tola Bule,4
choices_name_primary_cooperative,Urgaha Chala,Urgaha Chala,4
choices_name_primary_cooperative,Burqa Gibe,Burqa Gibe,4
choices_name_primary_cooperative,Meterigitu Unkure,Meterigitu Unkure,4
choices_name_primary_cooperative,Gabisa/Kore H/Se/Ma,Gabisa/Kore H/Se/Ma,4
choices_name_primary_cooperative,Furedisa Afolo,Furedisa Afolo,4
choices_name_primary_cooperative,Gora Eftu,Gora Eftu,4
choices_name_primary_cooperative,Bire Kume,Bire Kume,4
choices_name_primary_cooperative,Gudeta Bule,Gudeta Bule,4
choices_name_primary_cooperative,Hora Bulti,Hora Bulti,4
choices_name_primary_cooperative,Dagga Bula,Dagga Bula,4
choices_name_primary_cooperative,Honda Tolly,Honda Tolly,4
choices_name_primary_cooperative,Mariam,Mariam,4
choices_name_primary_cooperative,Wakuma,Wakuma,4
choices_name_primary_cooperative,Kera,Kera,4
choices_name_primary_cooperative,Abdi Wakeyo Doo,Abdi Wakeyo Doo,4
choices_name_primary_cooperative,Kao,Kao,4
choices_name_primary_cooperative,Negyo Hade,Negyo Hade,4
choices_name_primary_cooperative,Hebeno,Hebeno,4
choices_name_primary_cooperative,Bifitu Mesoma,Bifitu Mesoma,4
choices_name_primary_cooperative,Luga Godana,Luga Godana,4
choices_name_primary_cooperative,Hawetu,Hawetu,4
choices_name_primary_cooperative,Horsis Luku Tokuma,Horsis Luku Tokuma,4
choices_name_primary_cooperative,Gabisa Hori,Gabisa Hori,4
choices_name_primary_cooperative,Be/Gab/Tasso,Be/Gab/Tasso,4
choices_name_primary_cooperative,Gudina Luku,Gudina Luku,4
choices_name_primary_cooperative,Hor/Hor/Gufta Muka Tokicha,Hor/Hor/Gufta Muka Tokicha,4
choices_name_primary_cooperative,Ga/Hore/Ga/Gambella,Ga/Hore/Ga/Gambella,4
choices_name_primary_cooperative,Hor Furedina Abdi Boru,Hor Furedina Abdi Boru,4
choices_name_primary_cooperative,Wendemamach Yekibet Irbata,Wendemamach Yekibet Irbata,4
choices_name_primary_cooperative,Lilesetu Jarso,Lilesetu Jarso,4
choices_name_primary_cooperative,Biqa Daba,Biqa Daba,4
choices_name_primary_cooperative,Ketera,Ketera,4
choices_name_primary_cooperative,Belda,Belda,4
choices_name_primary_cooperative,Chefi Megersa,Chefi Megersa,4
choices_name_primary_cooperative,Ejere,Ejere,4
choices_name_primary_cooperative,Azule,Azule,4
choices_name_primary_cooperative,Berket,Berket,4
choices_name_primary_cooperative,Bikiltu Beleda,Bikiltu Beleda,4
choices_name_primary_cooperative,Lencha Garamba,Lencha Garamba,4
choices_name_primary_cooperative,Hora Robe,Hora Robe,4
choices_name_primary_cooperative,Sida,Sida,4
choices_name_primary_cooperative,F/B Kurkuru,F/B Kurkuru,4
choices_name_primary_cooperative,A/D/B/Kebenu,A/D/B/Kebenu,4
choices_name_primary_cooperative,Homeland,Homeland,4
choices_name_primary_cooperative,Bu/Adawe,Bu/Adawe,4
choices_name_primary_cooperative,Munja Adewe,Munja Adewe,4
choices_name_primary_cooperative,Beladone,Beladone,4
choices_name_primary_cooperative,S/A/Borena,S/A/Borena,4
choices_name_primary_cooperative,Harebiko,Harebiko,4
choices_name_primary_cooperative,Chafi Anane,Chafi Anane,4
choices_name_primary_cooperative,A/Daga,A/Daga,4
choices_name_primary_cooperative,Adela,Adela,4
choices_name_primary_cooperative,Dedecha,Dedecha,4
choices_name_primary_cooperative,Darmsa Hor Hoji Kostka Soda,Darmsa Hor Hoji Kostka Soda,4
choices_name_primary_cooperative,Kayo Dukecha,Kayo Dukecha,4
choices_name_primary_cooperative,Jirenne Choba,Jirenne Choba,4
choices_name_primary_cooperative,Harimeta,Harimeta,4
choices_name_primary_cooperative,Kayo De/Abba Xena,Kayo De/Abba Xena,4
choices_name_primary_cooperative,Tokuma Hara,Tokuma Hara,4
choices_name_primary_cooperative,Badaso Hurbor,Badaso Hurbor,4
choices_name_primary_cooperative,Chera Kube Gutu,Chera Kube Gutu,4
choices_name_primary_cooperative,Harmata Buletu,Harmata Buletu,4
choices_name_primary_cooperative,Tokuma Ho/Bula,Tokuma Ho/Bula,4
choices_name_primary_cooperative,Kkaye Denbel,Kkaye Denbel,4
choices_name_primary_cooperative,Shench Waqa,Shench Waqa,4
choices_name_primary_cooperative,Kalacha Qumebe,Kalacha Qumebe,4
choices_name_primary_cooperative,Darlisa F Daledala Hor,Darlisa F Daledala Hor,4
choices_name_primary_cooperative,Da/Hor,Da/Hor,4
choices_name_primary_cooperative,Furdisa Beleda,Furdisa Beleda,4
choices_name_primary_cooperative,Furdisa Lon,Furdisa Lon,4
choices_name_primary_cooperative,Furtu Birihamo,Furtu Birihamo,4
choices_name_primary_cooperative,Merti Guto,Merti Guto,4
choices_name_primary_cooperative,Hawi Jitu,Hawi Jitu,4
choices_name_primary_cooperative,Hahori Furdisu,Hahori Furdisu,4
choices_name_primary_cooperative,Nano Koshe,Nano Koshe,4
choices_name_primary_cooperative,Horessa Fi Bua Beleda Boruse,Horessa Fi Bua Beleda Boruse,4
choices_name_primary_cooperative,Ifatu Juregna Tufasa,Ifatu Juregna Tufasa,4
choices_name_primary_cooperative,Nya/Hor Magersa Danbala,Nya/Hor Magersa Danbala,4
choices_name_primary_cooperative,Magarsa Sibilu,Magarsa Sibilu,4
choices_name_primary_cooperative,Dahi Yaliki,Dahi Yaliki,4
choices_name_primary_cooperative,Eba,Eba,4
choices_name_primary_cooperative,Hojan Duromna,Hojan Duromna,4
choices_name_primary_cooperative,Happy Galma,Happy Galma,4
choices_name_primary_cooperative,Dambi Eba,Dambi Eba,4
choices_name_primary_cooperative,Kununsa Dura,Kununsa Dura,4
choices_name_primary_cooperative,Dadacha Eba,Dadacha Eba,4
choices_name_primary_cooperative,Madeda,Madeda,4
choices_name_primary_cooperative,Bocola Bora,Bocola Bora,4
choices_name_primary_cooperative,Uga Wayu,Uga Wayu,4
choices_name_primary_cooperative,Gume Gereja,Gume Gereja,4
choices_name_primary_cooperative,Mickey Tola,Mickey Tola,4
choices_name_primary_cooperative,Loco Goodina,Loco Goodina,4
choices_name_primary_cooperative,Jiru Gare,Jiru Gare,4
choices_name_primary_cooperative,Dibe Mana Korma,Dibe Mana Korma,4
choices_name_primary_cooperative,Mulata Gudina,Mulata Gudina,4
choices_name_primary_cooperative,Gudina Hirboro,Gudina Hirboro,4
choices_name_primary_cooperative,Misoma Herbora,Misoma Herbora,4
choices_name_primary_cooperative,Oda Abedi,Oda Abedi,4
choices_name_primary_cooperative,Lalabha Hawata,Lalabha Hawata,4
choices_name_primary_cooperative,Wowalda Bilisa,Wowalda Bilisa,4
choices_name_primary_cooperative,Hoji Duroma,Hoji Duroma,4
choices_name_primary_cooperative,Bifafatu Jirigna,Bifafatu Jirigna,4
choices_name_primary_cooperative,Hojade Duroma,Hojade Duroma,4
choices_name_primary_cooperative,Muda Gudina,Muda Gudina,4
choices_name_primary_cooperative,Danby Goodina,Danby Goodina,4
choices_name_primary_cooperative,Bifatu Gudina,Bifatu Gudina,4
choices_name_primary_cooperative,Milky Tola,Milky Tola,4
choices_name_primary_cooperative,Gumi Church,Gumi Church,4
choices_name_primary_cooperative,Bi/Borega,Bi/Borega,4
choices_name_primary_cooperative,Gu/Chore,Gu/Chore,4
choices_name_primary_cooperative,Lela/Onfobo,Lela/Onfobo,4
choices_name_primary_cooperative,Gurmu Lemi,Gurmu Lemi,4
choices_name_primary_cooperative,Gushu Fireda,Gushu Fireda,4
choices_name_primary_cooperative,Boru Jiregna,Boru Jiregna,4
choices_name_primary_cooperative,Kilo Gudina,Kilo Gudina,4
choices_name_primary_cooperative,Sire Degagena,Sire Degagena,4
choices_name_primary_cooperative,K/Guja Lacofse 1,K/Guja Lacofse 1,4
choices_name_primary_cooperative,Awash Abdi Boru,Awash Abdi Boru,4
choices_name_primary_cooperative,Horisisa,Horisisa,4
choices_name_primary_cooperative,Hrgiti Dneba,Hrgiti Dneba,4
choices_name_primary_cooperative,Awash Bishola,Awash Bishola,4
choices_name_primary_cooperative,Jitu Mereb,Jitu Mereb,4
choices_name_primary_cooperative,Cormine Tuji,Cormine Tuji,4
choices_name_primary_cooperative,Letu,Letu,4
choices_name_primary_cooperative,Danendi Gudina,Danendi Gudina,4
choices_name_primary_cooperative,Furda Gudina,Furda Gudina,4
choices_name_primary_cooperative,Jirenne Boru,Jirenne Boru,4
choices_name_primary_cooperative,Wake Mia,Wake Mia,4
choices_name_primary_cooperative,Waqe,Waqe,4
choices_name_primary_cooperative,Wako Tuyo,Wako Tuyo,4
choices_name_primary_cooperative,Awash Melkasa,Awash Melkasa,4
choices_name_primary_cooperative,Ofa Genet,Ofa Genet,4
choices_name_primary_cooperative,Waki Danmbi,Waki Danmbi,4
choices_name_primary_cooperative,Dire Ulaga,Dire Ulaga,4
choices_name_primary_cooperative,Tedecha Guda,Tedecha Guda,4
choices_name_primary_cooperative,Dedech Guba,Dedech Guba,4
choices_name_primary_cooperative,Odo Furofi Tegri,Odo Furofi Tegri,4
choices_name_primary_cooperative,Misome Gudine Bato,Misome Gudine Bato,4
choices_name_primary_cooperative,Shembeletafi Bulo,Shembeletafi Bulo,4
choices_name_primary_cooperative,Golbo Ute,Golbo Ute,4
choices_name_primary_cooperative,Kurkura Irecha,Kurkura Irecha,4
choices_name_primary_cooperative,Gushe Fireda,Gushe Fireda,4
choices_name_primary_cooperative,Sire Dagina,Sire Dagina,4
choices_name_primary_cooperative,Guja Lacofse Toko,Guja Lacofse Toko,4
choices_name_primary_cooperative,Kurkura Ute,Kurkura Ute,4
choices_name_primary_cooperative,Gushe Firda,Gushe Firda,4
choices_name_primary_cooperative,Guja To Kofse Toko,Guja To Kofse Toko,4
choices_name_primary_cooperative,Ho/Ho/Ge/Buko,Ho/Ho/Ge/Buko,4
choices_name_primary_cooperative,Madanesh,Madanesh,4
choices_name_primary_cooperative,Hu/Me/Abuna,Hu/Me/Abuna,4
choices_name_primary_cooperative,Burqanesh,Burqanesh,4
choices_name_primary_cooperative,Bu/Keresade,Bu/Keresade,4
choices_name_primary_cooperative,S/Nesh,S/Nesh,4
choices_name_primary_cooperative,Lelisetu Nesh,Lelisetu Nesh,4
choices_name_primary_cooperative,Bi/Nesh,Bi/Nesh,4
choices_name_primary_cooperative,Gu/Neshe,Gu/Neshe,4
choices_name_primary_cooperative,Schemata,Schemata,4
choices_name_primary_cooperative,Bari,Bari,4
choices_name_primary_cooperative,Jiru Boru,Jiru Boru,4
choices_name_primary_cooperative,Kara Lencha,Kara Lencha,4
choices_name_primary_cooperative,Goro Jitu,Goro Jitu,4
choices_name_primary_cooperative,Ho/Ho/Laku,Ho/Ho/Laku,4
choices_name_primary_cooperative,Ho/Ho/Gegetele,Ho/Ho/Gegetele,4
choices_name_primary_cooperative,Sa/Bayesu Getele,Sa/Bayesu Getele,4
choices_name_primary_cooperative,Jato Saka,Jato Saka,4
choices_name_primary_cooperative,Qitu Cheba,Qitu Cheba,4
choices_name_primary_cooperative,Andode,Andode,4
choices_name_primary_cooperative,My Blood,My Blood,4
choices_name_primary_cooperative,Dala Yadera,Dala Yadera,4
choices_name_primary_cooperative,Atenagu,Atenagu,4
choices_name_primary_cooperative,Waletainsa Che/Alega,Waletainsa Che/Alega,4
choices_name_primary_cooperative,Biftu Harar,Biftu Harar,4
choices_name_primary_cooperative,Dego Gelecha,Dego Gelecha,4
choices_name_primary_cooperative,Koma Kube,Koma Kube,4
choices_name_primary_cooperative,Bufeta Gibe,Bufeta Gibe,4
choices_name_primary_cooperative,Gameta Tokuma,Gameta Tokuma,4
choices_name_primary_cooperative,Choche Guda,Choche Guda,4
choices_name_primary_cooperative,Llimu Sedecha,Llimu Sedecha,4
choices_name_primary_cooperative,Odo Deru,Odo Deru,4
choices_name_primary_cooperative,Elbu,Elbu,4
choices_name_primary_cooperative,Omo Beko,Omo Beko,4
choices_name_primary_cooperative,Goga,Goga,4
choices_name_primary_cooperative,Bullado,Bullado,4
choices_name_primary_cooperative,Gedero Suse,Gedero Suse,4
choices_name_primary_cooperative,Kasu Dabu,Kasu Dabu,4
choices_name_primary_cooperative,Yeyachi Kachase,Yeyachi Kachase,4
choices_name_primary_cooperative,Diromane,Diromane,4
choices_name_primary_cooperative,Biftu Gegudina,Biftu Gegudina,4
choices_name_primary_cooperative,Milekaine Kota,Milekaine Kota,4
choices_name_primary_cooperative,Gobeneabu,Gobeneabu,4
choices_name_primary_cooperative,Bongo,Bongo,4
choices_name_primary_cooperative,Qedamawi,Qedamawi,4
choices_name_primary_cooperative,Kenise,Kenise,4
choices_name_primary_cooperative,Bill Kumo,Bill Kumo,4
choices_name_primary_cooperative,Burqabore,Burqabore,4
choices_name_primary_cooperative,Gu/Geta Bori,Gu/Geta Bori,4
choices_name_primary_cooperative,Biki/Kilole,Biki/Kilole,4
choices_name_primary_cooperative,Kote Saja,Kote Saja,4
choices_name_primary_cooperative,B/Dedo,B/Dedo,4
choices_name_primary_cooperative,Q/Kambibit,Q/Kambibit,4
choices_name_primary_cooperative,G/Nassau,G/Nassau,4
choices_name_primary_cooperative,O/Tolly,O/Tolly,4
choices_name_primary_cooperative,Q/Siso,Q/Siso,4
choices_name_primary_cooperative,B/Deka,B/Deka,4
choices_name_primary_cooperative,B/Gogo,B/Gogo,4
choices_name_primary_cooperative,Ko/Sulji,Ko/Sulji,4
choices_name_primary_cooperative,T/Tso,T/Tso,4
choices_name_primary_cooperative,Ko/Inedecha,Ko/Inedecha,4
choices_name_primary_cooperative,Gibe Mazoriya,Gibe Mazoriya,4
choices_name_primary_cooperative,Doyo,Doyo,4
choices_name_primary_cooperative,Kentery,Kentery,4
choices_name_primary_cooperative,Somodo,Somodo,4
choices_name_primary_cooperative,Butiri,Butiri,4
choices_name_primary_cooperative,I/Koye,I/Koye,4
choices_name_primary_cooperative,Afli Korti,Afli Korti,4
choices_name_primary_cooperative,Askira,Askira,4
choices_name_primary_cooperative,Bitto,Bitto,4
choices_name_primary_cooperative,E/Tunjo,E/Tunjo,4
choices_name_primary_cooperative,W/ Medalu,W/ Medalu,4
choices_name_primary_cooperative,Zoni Wollini,Zoni Wollini,4
choices_name_primary_cooperative,Chariko H/S/Ma,Chariko H/S/Ma,4
choices_name_primary_cooperative,Chara H/S/Ma,Chara H/S/Ma,4
choices_name_primary_cooperative,Loya H/S/Ma,Loya H/S/Ma,4
choices_name_primary_cooperative,Afala H/S/Ma,Afala H/S/Ma,4
choices_name_primary_cooperative,Qola Kimbibete,Qola Kimbibete,4
choices_name_primary_cooperative,Wanja,Wanja,4
choices_name_primary_cooperative,Nano Shebe,Nano Shebe,4
choices_name_primary_cooperative,Nano Migira,Nano Migira,4
choices_name_primary_cooperative,Omishebune Goga,Omishebune Goga,4
choices_name_primary_cooperative,Buna Bello Dikcha,Buna Bello Dikcha,4
choices_name_primary_cooperative,G/Afelo,G/Afelo,4
choices_name_primary_cooperative,Wow,Wow,4
choices_name_primary_cooperative,Wegacha,Wegacha,4
choices_name_primary_cooperative,Ti/Chile,Ti/Chile,4
choices_name_primary_cooperative,Muje,Muje,4
choices_name_primary_cooperative,Qu/Suleji,Qu/Suleji,4
choices_name_primary_cooperative,K/Bdeye,K/Bdeye,4
choices_name_primary_cooperative,Somebo Lisa,Somebo Lisa,4
choices_name_primary_cooperative,K/Werabe,K/Werabe,4
choices_name_primary_cooperative,Hu/Tolly,Hu/Tolly,4
choices_name_primary_cooperative,B/Kera,B/Kera,4
choices_name_primary_cooperative,Deru H/S/Ma,Deru H/S/Ma,4
choices_name_primary_cooperative,Gabisa Gasera,Gabisa Gasera,4
choices_name_primary_cooperative,Wela Kila,Wela Kila,4
choices_name_primary_cooperative,Tokuma Urgei,Tokuma Urgei,4
choices_name_primary_cooperative,Huneda Gemechu,Huneda Gemechu,4
choices_name_primary_cooperative,L/Buna,L/Buna,4
choices_name_primary_cooperative,Mine Tulu,Mine Tulu,4
choices_name_primary_cooperative,Min,Min,4
choices_name_primary_cooperative,Gedo Seka,Gedo Seka,4
choices_name_primary_cooperative,Sole D/Solo,Sole D/Solo,4
choices_name_primary_cooperative,Weragu Sere,Weragu Sere,4
choices_name_primary_cooperative,Sokoru,Sokoru,4
choices_name_primary_cooperative,Teret,Teret,4
choices_name_primary_cooperative,Gune Biyo,Gune Biyo,4
choices_name_primary_cooperative,Dumuga Laa,Dumuga Laa,4
choices_name_primary_cooperative,Shenen Col,Shenen Col,4
choices_name_primary_cooperative,Manatee,Manatee,4
choices_name_primary_cooperative,Habune,Habune,4
choices_name_primary_cooperative,Bifitu Korane,Bifitu Korane,4
choices_name_primary_cooperative,Ella Kenisa,Ella Kenisa,4
choices_name_primary_cooperative,Chafie Demamelo,Chafie Demamelo,4
choices_name_primary_cooperative,Woltai Horoka,Woltai Horoka,4
choices_name_primary_cooperative,Bune Harana,Bune Harana,4
choices_name_primary_cooperative,Kufe Kas,Kufe Kas,4
choices_name_primary_cooperative,Korobo,Korobo,4
choices_name_primary_cooperative,Hora Mioftu,Hora Mioftu,4
choices_name_primary_cooperative,Methi Kondle,Methi Kondle,4
choices_name_primary_cooperative,Neda Buna,Neda Buna,4
choices_name_primary_cooperative,Badatu Konage,Badatu Konage,4
choices_name_primary_cooperative,Gudina Karsa,Gudina Karsa,4
choices_name_primary_cooperative,Buraka Goodina Bor,Buraka Goodina Bor,4
choices_name_primary_cooperative,Omisha Buna Jeddah,Omisha Buna Jeddah,4
choices_name_primary_cooperative,Bossona Madi Hida,Bossona Madi Hida,4
choices_name_primary_cooperative,D/Gudina,D/Gudina,4
choices_name_primary_cooperative,Sesuqi Wakayo,Sesuqi Wakayo,4
choices_name_primary_cooperative,At Dasa Beach,At Dasa Beach,4
choices_name_primary_cooperative,Ale In Dassi,Ale In Dassi,4
choices_name_primary_cooperative,Goda Racha,Goda Racha,4
choices_name_primary_cooperative,Tulu Gudina,Tulu Gudina,4
choices_name_primary_cooperative,Siki For The List,Siki For The List,4
choices_name_primary_cooperative,Siki Bikiltu,Siki Bikiltu,4
choices_name_primary_cooperative,Laman Bicho,Laman Bicho,4
choices_name_primary_cooperative,Bonsai,Bonsai,4
choices_name_primary_cooperative,Wayu Wedesa,Wayu Wedesa,4
choices_name_primary_cooperative,H/Wanche,H/Wanche,4
choices_name_primary_cooperative,Haro Hute Ye Ehile Neged,Haro Hute Ye Ehile Neged,4
choices_name_primary_cooperative,Doyo Lega Sedeni,Doyo Lega Sedeni,4
choices_name_primary_cooperative,Sinqe Gudetu,Sinqe Gudetu,4
choices_name_primary_cooperative,Boreta Galo,Boreta Galo,4
choices_name_primary_cooperative,Borat Arjo,Borat Arjo,4
choices_name_primary_cooperative,Gudine Koleti,Gudine Koleti,4
choices_name_primary_cooperative,Ifa Omado,Ifa Omado,4
choices_name_primary_cooperative,Chefi Chaneda,Chefi Chaneda,4
choices_name_primary_cooperative,Wiritu Roga,Wiritu Roga,4
choices_name_primary_cooperative,Lelisetu Benja,Lelisetu Benja,4
choices_name_primary_cooperative,Derartu Dokonu,Derartu Dokonu,4
choices_name_primary_cooperative,Biftu Elu,Biftu Elu,4
choices_name_primary_cooperative,Biqilitu Abaye,Biqilitu Abaye,4
choices_name_primary_cooperative,B/D/Finecia,B/D/Finecia,4
choices_name_primary_cooperative,Meda Ilefata,Meda Ilefata,4
choices_name_primary_cooperative,Gudine Ebicha,Gudine Ebicha,4
choices_name_primary_cooperative,Jalele Gudina,Jalele Gudina,4
choices_name_primary_cooperative,Dame Kananie,Dame Kananie,4
choices_name_primary_cooperative,Toli Gudina,Toli Gudina,4
choices_name_primary_cooperative,Tulu Ifa,Tulu Ifa,4
choices_name_primary_cooperative,Deme Qenenisa,Deme Qenenisa,4
choices_name_primary_cooperative,Ibesa Gibe,Ibesa Gibe,4
choices_name_primary_cooperative,Biftu Gibe,Biftu Gibe,4
choices_name_primary_cooperative,Gelan,Gelan,4
choices_name_primary_cooperative,Woyisa Jiregna,Woyisa Jiregna,4
choices_name_primary_cooperative,Ibsa Dimetu,Ibsa Dimetu,4
choices_name_primary_cooperative,Waro Gudina,Waro Gudina,4
choices_name_primary_cooperative,Gafo Burqa Basso,Gafo Burqa Basso,4
choices_name_primary_cooperative,Bikiltu Gibe,Bikiltu Gibe,4
choices_name_primary_cooperative,Dirara Joribo,Dirara Joribo,4
choices_name_primary_cooperative,Ma/Gudina Iko,Ma/Gudina Iko,4
choices_name_primary_cooperative,Ifa Shone,Ifa Shone,4
choices_name_primary_cooperative,Daghaga Bula,Daghaga Bula,4
choices_name_primary_cooperative,Sino Gudetu,Sino Gudetu,4
choices_name_primary_cooperative,Tokuma Midani,Tokuma Midani,4
choices_name_primary_cooperative,Moga Gudina,Moga Gudina,4
choices_name_primary_cooperative,Sedek Maryam,Sedek Maryam,4
choices_name_primary_cooperative,Lelesetu Kurifo,Lelesetu Kurifo,4
choices_name_primary_cooperative,Qubse,Qubse,4
choices_name_primary_cooperative,Gudatu,Gudatu,4
choices_name_primary_cooperative,Borofa,Borofa,4
choices_name_primary_cooperative,D/D/Seq,D/D/Seq,4
choices_name_primary_cooperative,D/D/Bishan Demo,D/D/Bishan Demo,4
choices_name_primary_cooperative,Boru Etin Bona,Boru Etin Bona,4
choices_name_primary_cooperative,Daku Midan Hawi,Daku Midan Hawi,4
choices_name_primary_cooperative,Dedaku Midan Hawi,Dedaku Midan Hawi,4
choices_name_primary_cooperative,Daku Midan T/Barude,Daku Midan T/Barude,4
choices_name_primary_cooperative,Daku Midan Baisa,Daku Midan Baisa,4
choices_name_primary_cooperative,Daku Midan Chala,Daku Midan Chala,4
choices_name_primary_cooperative,Agmasa Daso,Agmasa Daso,4
choices_name_primary_cooperative,Jebedu,Jebedu,4
choices_name_primary_cooperative,D/A/Gibe,D/A/Gibe,4
choices_name_primary_cooperative,Burqitu Sadi,Burqitu Sadi,4
choices_name_primary_cooperative,Tokuma Gurifa,Tokuma Gurifa,4
choices_name_primary_cooperative,Efe Konchi,Efe Konchi,4
choices_name_primary_cooperative,Gudina Chawa,Gudina Chawa,4
choices_name_primary_cooperative,Muleta Borima,Muleta Borima,4
choices_name_primary_cooperative,Gibisa Gibe,Gibisa Gibe,4
choices_name_primary_cooperative,Mirqana,Mirqana,4
choices_name_primary_cooperative,Kokebe,Kokebe,4
choices_name_primary_cooperative,Migro In Desa,Migro In Desa,4
choices_name_primary_cooperative,Lens,Lens,4
choices_name_primary_cooperative,Sikh,Sikh,4
choices_name_primary_cooperative,Negeso,Negeso,4
choices_name_primary_cooperative,Keta Sire,Keta Sire,4
choices_name_primary_cooperative,Mede H/Birera,Mede H/Birera,4
choices_name_primary_cooperative,Saleqa Bukayo,Saleqa Bukayo,4
choices_name_primary_cooperative,Teile Shaya,Teile Shaya,4
choices_name_primary_cooperative,W/ Shalo,W/ Shalo,4
choices_name_primary_cooperative,Kituma,Kituma,4
choices_name_primary_cooperative,Hora In Sasso,Hora In Sasso,4
choices_name_primary_cooperative,Sinana Hayedero,Sinana Hayedero,4
choices_name_primary_cooperative,Arfan Mada Boqa,Arfan Mada Boqa,4
choices_name_primary_cooperative,Bikilitu Lencha,Bikilitu Lencha,4
choices_name_primary_cooperative,Fiche,Fiche,4
choices_name_primary_cooperative,Misnoge Hamida,Misnoge Hamida,4
choices_name_primary_cooperative,Benbira,Benbira,4
choices_name_primary_cooperative,B/Mi/Dage,B/Mi/Dage,4
choices_name_primary_cooperative,B/Mi/Foche,B/Mi/Foche,4
choices_name_primary_cooperative,By / Mi / Hambre,By / Mi / Hambre,4
choices_name_primary_cooperative,Beri/Ku/Hoyori,Beri/Ku/Hoyori,4
choices_name_primary_cooperative,Edeget Le Hager,Edeget Le Hager,4
choices_name_primary_cooperative,Kotife K,Kotife K,4
choices_name_primary_cooperative,Edget Besera,Edget Besera,4
choices_name_primary_cooperative,Shaka,Shaka,4
choices_name_primary_cooperative,Belebe,Belebe,4
choices_name_primary_cooperative,Melka Tafa,Melka Tafa,4
choices_name_primary_cooperative,Siki Megertu,Siki Megertu,4
choices_name_primary_cooperative,Sorecha,Sorecha,4
choices_name_primary_cooperative,Gadisa,Gadisa,4
choices_name_primary_cooperative,Siki Nega,Siki Nega,4
choices_name_primary_cooperative,Mada Rasicha,Mada Rasicha,4
choices_name_primary_cooperative,Sirbitu Ganama,Sirbitu Ganama,4
choices_name_primary_cooperative,B/Kao,B/Kao,4
choices_name_primary_cooperative,Hore Gibe,Hore Gibe,4
choices_name_primary_cooperative,K/Qurayumi,K/Qurayumi,4
choices_name_primary_cooperative,Misome Kortumi Tola,Misome Kortumi Tola,4
choices_name_primary_cooperative,Nulala,Nulala,4
choices_name_primary_cooperative,Curtumi Dedesa,Curtumi Dedesa,4
choices_name_primary_cooperative,Langano Hare Mendia,Langano Hare Mendia,4
choices_name_primary_cooperative,Kuraru Amedan Mandiya,Kuraru Amedan Mandiya,4
choices_name_primary_cooperative,Deka Langano,Deka Langano,4
choices_name_primary_cooperative,Horesesa Lukufi Hola Langano,Horesesa Lukufi Hola Langano,4
choices_name_primary_cooperative,Kyestu Kurtum Haro Sorga,Kyestu Kurtum Haro Sorga,4
choices_name_primary_cooperative,Tolu Gudo,Tolu Gudo,4
choices_name_primary_cooperative,Tedicha,Tedicha,4
choices_name_primary_cooperative,Kiestota Curtum Zway,Kiestota Curtum Zway,4
choices_name_primary_cooperative,Malime Beri,Malime Beri,4
choices_name_primary_cooperative,Suit,Suit,4
choices_name_primary_cooperative,Ellen Sombey,Ellen Sombey,4
choices_name_primary_cooperative,Bebela,Bebela,4
choices_name_primary_cooperative,Oitu Hare Langano,Oitu Hare Langano,4
choices_name_primary_cooperative,Boketsa,Boketsa,4
choices_name_primary_cooperative,Abosa,Abosa,4
choices_name_primary_cooperative,Abeso,Abeso,4
choices_name_primary_cooperative,Melka Kofe,Melka Kofe,4
choices_name_primary_cooperative,A/Gabriel,A/Gabriel,4
choices_name_primary_cooperative,H/Adi,H/Adi,4
choices_name_primary_cooperative,Borufi Abdi,Borufi Abdi,4
choices_name_primary_cooperative,Awash Haro Kurzumi,Awash Haro Kurzumi,4
choices_name_primary_cooperative,Belebla,Belebla,4
choices_name_primary_cooperative,Gu/Daga,Gu/Daga,4
choices_name_primary_cooperative,To/A/Guye,To/A/Guye,4
